filename,width,height,class,xmin,ymin,xmax,ymax
DJI_0013-0023.jpg,1920,1080,car,141.0,664.0,234.0,714.0
DJI_0013-0023.jpg,1920,1080,car,277.0,635.0,355.0,681.0
DJI_0013-0023.jpg,1920,1080,car,260.0,697.0,347.0,745.0
DJI_0013-0023.jpg,1920,1080,car,387.0,668.0,468.0,712.0
DJI_0013-0023.jpg,1920,1080,car,419.0,608.0,502.0,655.0
DJI_0013-0023.jpg,1920,1080,car,553.0,568.0,633.0,612.0
DJI_0013-0023.jpg,1920,1080,car,498.0,646.0,567.0,689.0
DJI_0013-0023.jpg,1920,1080,car,944.0,656.0,995.0,722.0
DJI_0013-0023.jpg,1920,1080,car,1051.0,200.0,1086.0,275.0
DJI_0013-0023.jpg,1920,1080,car,1471.0,505.0,1553.0,547.0
DJI_0013-0023.jpg,1920,1080,car,1569.0,511.0,1650.0,549.0
DJI_0013-0023.jpg,1920,1080,car,822.0,9.0,861.0,86.0
DJI_0013-0028.jpg,1920,1080,car,157.0,785.0,240.0,827.0
DJI_0013-0028.jpg,1920,1080,car,235.0,704.0,323.0,751.0
DJI_0013-0028.jpg,1920,1080,car,1097.0,542.0,1174.0,578.0
DJI_0013-0028.jpg,1920,1080,car,902.0,575.0,974.0,610.0
DJI_0013-0028.jpg,1920,1080,car,1471.0,389.0,1554.0,426.0
DJI_0013-0028.jpg,1920,1080,car,1470.0,443.0,1561.0,487.0
DJI_0013-0028.jpg,1920,1080,car,1460.0,509.0,1538.0,545.0
DJI_0013-0028.jpg,1920,1080,car,1557.0,516.0,1635.0,552.0
DJI_0013-0028.jpg,1920,1080,car,1581.0,469.0,1663.0,509.0
DJI_0013-0028.jpg,1920,1080,car,1651.0,420.0,1748.0,463.0
DJI_0013-0028.jpg,1920,1080,car,1687.0,475.0,1768.0,513.0
DJI_0013-0028.jpg,1920,1080,car,1563.0,402.0,1635.0,441.0
DJI_0013-0028.jpg,1920,1080,car,1767.0,431.0,1849.0,472.0
DJI_0013-0028.jpg,1920,1080,car,1798.0,493.0,1888.0,536.0
DJI_0013-0028.jpg,1920,1080,car,994.0,967.0,1029.0,1048.0
DJI_0013-0036.jpg,1920,1080,car,876.0,304.0,906.0,382.0
DJI_0013-0036.jpg,1920,1080,car,926.0,254.0,958.0,328.0
DJI_0013-0036.jpg,1920,1080,car,1010.0,298.0,1048.0,383.0
DJI_0013-0036.jpg,1920,1080,car,1081.0,236.0,1118.0,316.0
DJI_0013-0036.jpg,1920,1080,car,925.0,400.0,962.0,476.0
DJI_0013-0036.jpg,1920,1080,car,511.0,585.0,595.0,632.0
DJI_0013-0036.jpg,1920,1080,car,274.0,646.0,359.0,710.0
DJI_0013-0036.jpg,1920,1080,car,387.0,620.0,465.0,664.0
DJI_0013-0036.jpg,1920,1080,car,360.0,680.0,433.0,727.0
DJI_0013-0036.jpg,1920,1080,car,450.0,651.0,538.0,701.0
DJI_0013-0036.jpg,1920,1080,car,734.0,698.0,820.0,754.0
DJI_0013-0036.jpg,1920,1080,car,1026.0,672.0,1063.0,745.0
DJI_0013-0036.jpg,1920,1080,car,1044.0,926.0,1081.0,1008.0
DJI_0013-0036.jpg,1920,1080,car,997.0,946.0,1030.0,1027.0
DJI_0013-0036.jpg,1920,1080,car,946.0,987.0,984.0,1072.0
DJI_0014.jpg,1920,1080,car,869.0,422.0,927.0,483.0
DJI_0014.jpg,1920,1080,car,1008.0,358.0,1041.0,413.0
DJI_0014.jpg,1920,1080,car,1056.0,472.0,1096.0,535.0
DJI_0014.jpg,1920,1080,car,1014.0,570.0,1047.0,638.0
DJI_0014.jpg,1920,1080,car,1047.0,767.0,1087.0,837.0
DJI_0014.jpg,1920,1080,car,1134.0,945.0,1175.0,1016.0
DJI_0014.jpg,1920,1080,car,566.0,602.0,635.0,624.0
DJI_0014.jpg,1920,1080,car,970.0,227.0,1004.0,291.0
DJI_0014.jpg,1920,1080,car,994.0,51.0,1032.0,121.0
DJI_0014.jpg,1920,1080,car,1056.0,331.0,1085.0,401.0
DJI_0014.jpg,1920,1080,car,1102.0,341.0,1139.0,410.0
DJI_0014.jpg,1920,1080,car,1380.0,516.0,1436.0,546.0
DJI_0014.jpg,1920,1080,car,1383.0,480.0,1449.0,505.0
DJI_0014.jpg,1920,1080,car,1462.0,476.0,1525.0,507.0
DJI_0014.jpg,1920,1080,car,1547.0,477.0,1611.0,501.0
DJI_0014.jpg,1920,1080,car,1619.0,475.0,1689.0,504.0
DJI_0014.jpg,1920,1080,car,1380.0,554.0,1443.0,585.0
DJI_0014.jpg,1920,1080,car,1458.0,557.0,1525.0,584.0
DJI_0014.jpg,1920,1080,car,1384.0,629.0,1453.0,664.0
DJI_0014.jpg,1920,1080,car,1611.0,512.0,1678.0,538.0
DJI_0014.jpg,1920,1080,car,1526.0,513.0,1594.0,540.0
DJI_0014.jpg,1920,1080,car,1454.0,513.0,1520.0,541.0
DJI_0014.jpg,1920,1080,car,1691.0,505.0,1761.0,535.0
DJI_0014.jpg,1920,1080,car,1783.0,502.0,1858.0,531.0
DJI_0014.jpg,1920,1080,car,1726.0,541.0,1786.0,576.0
DJI_0014.jpg,1920,1080,car,1808.0,543.0,1876.0,568.0
DJI_0014.jpg,1920,1080,car,0.0,678.0,66.0,707.0
DJI_0015.jpg,1920,1080,car,145.0,594.0,226.0,631.0
DJI_0015.jpg,1920,1080,car,204.0,487.0,271.0,521.0
DJI_0015.jpg,1920,1080,car,670.0,469.0,733.0,502.0
DJI_0015.jpg,1920,1080,car,826.0,455.0,890.0,504.0
DJI_0015.jpg,1920,1080,car,1022.0,399.0,1056.0,455.0
DJI_0015.jpg,1920,1080,car,1032.0,174.0,1062.0,237.0
DJI_0015.jpg,1920,1080,car,1224.0,579.0,1291.0,618.0
DJI_0015.jpg,1920,1080,car,1362.0,603.0,1423.0,634.0
DJI_0015.jpg,1920,1080,car,766.0,687.0,835.0,714.0
DJI_0015.jpg,1920,1080,car,612.0,687.0,684.0,716.0
DJI_0015.jpg,1920,1080,car,576.0,600.0,640.0,629.0
DJI_0015.jpg,1920,1080,car,1136.0,946.0,1177.0,1016.0
DJI_0015.jpg,1920,1080,car,1387.0,557.0,1448.0,588.0
DJI_0015.jpg,1920,1080,car,1459.0,554.0,1526.0,587.0
DJI_0015.jpg,1920,1080,car,1384.0,520.0,1443.0,546.0
DJI_0015.jpg,1920,1080,car,1458.0,512.0,1523.0,546.0
DJI_0015.jpg,1920,1080,car,1534.0,515.0,1600.0,543.0
DJI_0015.jpg,1920,1080,car,1615.0,514.0,1686.0,541.0
DJI_0015.jpg,1920,1080,car,1695.0,506.0,1766.0,537.0
DJI_0015.jpg,1920,1080,car,1386.0,477.0,1451.0,507.0
DJI_0015.jpg,1920,1080,car,1467.0,476.0,1533.0,509.0
DJI_0015.jpg,1920,1080,car,1548.0,477.0,1620.0,507.0
DJI_0015.jpg,1920,1080,car,1625.0,476.0,1692.0,503.0
DJI_0015.jpg,1920,1080,car,1788.0,504.0,1866.0,537.0
DJI_0015.jpg,1920,1080,car,1729.0,544.0,1794.0,574.0
DJI_0015.jpg,1920,1080,car,1810.0,540.0,1880.0,569.0
DJI_0019.jpg,1920,1080,car,1096.0,881.0,1121.0,936.0
DJI_0019.jpg,1920,1080,car,1077.0,727.0,1100.0,768.0
DJI_0019.jpg,1920,1080,car,1120.0,665.0,1142.0,698.0
DJI_0019.jpg,1920,1080,car,1123.0,545.0,1140.0,572.0
DJI_0019.jpg,1920,1080,car,1123.0,458.0,1140.0,484.0
DJI_0019.jpg,1920,1080,car,1127.0,285.0,1141.0,306.0
DJI_0019.jpg,1920,1080,car,1166.0,321.0,1179.0,340.0
DJI_0019.jpg,1920,1080,car,1128.0,373.0,1144.0,397.0
DJI_0020.jpg,1920,1080,car,1117.0,534.0,1142.0,575.0
DJI_0020.jpg,1920,1080,car,1091.0,492.0,1111.0,530.0
DJI_0020.jpg,1920,1080,car,1159.0,443.0,1180.0,478.0
DJI_0020.jpg,1920,1080,car,1181.0,595.0,1210.0,638.0
DJI_0020.jpg,1920,1080,car,1077.0,811.0,1104.0,864.0
DJI_0020.jpg,1920,1080,car,1109.0,898.0,1135.0,954.0
DJI_0020.jpg,1920,1080,car,1035.0,879.0,1062.0,930.0
DJI_0020.jpg,1920,1080,car,1074.0,869.0,1103.0,917.0
DJI_0020.jpg,1920,1080,car,1072.0,924.0,1099.0,969.0
DJI_0020.jpg,1920,1080,car,1027.0,948.0,1057.0,1003.0
DJI_0020.jpg,1920,1080,car,1067.0,984.0,1093.0,1038.0
DJI_0020.jpg,1920,1080,car,1020.0,1012.0,1051.0,1074.0
DJI_0021.jpg,1920,1080,car,1101.0,428.0,1128.0,472.0
DJI_0021.jpg,1920,1080,car,1070.0,429.0,1095.0,476.0
DJI_0021.jpg,1920,1080,car,1091.0,495.0,1117.0,544.0
DJI_0021.jpg,1920,1080,car,1048.0,560.0,1077.0,602.0
DJI_0021.jpg,1920,1080,car,1090.0,548.0,1115.0,591.0
DJI_0021.jpg,1920,1080,car,1084.0,597.0,1112.0,645.0
DJI_0021.jpg,1920,1080,car,1039.0,620.0,1072.0,671.0
DJI_0021.jpg,1920,1080,car,1076.0,655.0,1103.0,702.0
DJI_0021.jpg,1920,1080,car,1035.0,679.0,1062.0,737.0
DJI_0021.jpg,1920,1080,car,1072.0,710.0,1100.0,766.0
DJI_0021.jpg,1920,1080,car,1106.0,708.0,1136.0,770.0
DJI_0021.jpg,1920,1080,car,1020.0,745.0,1051.0,807.0
DJI_0021.jpg,1920,1080,car,1062.0,800.0,1092.0,864.0
DJI_0021.jpg,1920,1080,car,1106.0,790.0,1134.0,847.0
DJI_0021.jpg,1920,1080,car,1014.0,825.0,1045.0,886.0
DJI_0021.jpg,1920,1080,car,1052.0,884.0,1082.0,939.0
DJI_0021.jpg,1920,1080,car,1099.0,877.0,1133.0,943.0
DJI_0021.jpg,1920,1080,car,1009.0,895.0,1039.0,963.0
DJI_0021.jpg,1920,1080,car,1220.0,49.0,1239.0,81.0
DJI_0022.jpg,1920,1080,car,532.0,849.0,603.0,879.0
DJI_0022.jpg,1920,1080,car,801.0,845.0,872.0,885.0
DJI_0022.jpg,1920,1080,car,255.0,998.0,322.0,1027.0
DJI_0022.jpg,1920,1080,car,540.0,997.0,616.0,1036.0
DJI_0022.jpg,1920,1080,car,647.0,1000.0,732.0,1040.0
DJI_0022.jpg,1920,1080,car,575.0,951.0,643.0,989.0
DJI_0022.jpg,1920,1080,car,668.0,958.0,730.0,991.0
DJI_0022.jpg,1920,1080,car,1501.0,846.0,1578.0,879.0
DJI_0022.jpg,1920,1080,car,1146.0,532.0,1176.0,584.0
DJI_0022.jpg,1920,1080,car,1192.0,273.0,1227.0,328.0
DJI_0022.jpg,1920,1080,car,1102.0,460.0,1134.0,523.0
DJI_0022.jpg,1920,1080,car,1053.0,468.0,1081.0,520.0
DJI_0022.jpg,1920,1080,car,1011.0,480.0,1042.0,540.0
DJI_0022.jpg,1920,1080,car,1018.0,411.0,1051.0,467.0
DJI_0022.jpg,1920,1080,car,1063.0,387.0,1099.0,448.0
DJI_0022.jpg,1920,1080,car,1111.0,375.0,1139.0,432.0
DJI_0022.jpg,1920,1080,car,1112.0,298.0,1145.0,361.0
DJI_0022.jpg,1920,1080,car,1027.0,331.0,1060.0,394.0
DJI_0022.jpg,1920,1080,car,1041.0,264.0,1072.0,322.0
DJI_0022.jpg,1920,1080,car,1085.0,240.0,1117.0,290.0
DJI_0022.jpg,1920,1080,car,1051.0,201.0,1080.0,256.0
DJI_0022.jpg,1920,1080,car,1097.0,179.0,1126.0,226.0
DJI_0022.jpg,1920,1080,car,1080.0,298.0,1108.0,352.0
DJI_0022.jpg,1920,1080,car,1060.0,132.0,1090.0,183.0
DJI_0022.jpg,1920,1080,car,1103.0,123.0,1137.0,172.0
DJI_0022.jpg,1920,1080,car,1106.0,65.0,1140.0,118.0
DJI_0022.jpg,1920,1080,car,1118.0,0.0,1146.0,59.0
DJI_0026.jpg,1920,1440,car,1590.0,1130.0,1624.0,1175.0
DJI_0026.jpg,1920,1440,car,1603.0,1110.0,1632.0,1150.0
DJI_0026.jpg,1920,1440,car,1705.0,1064.0,1736.0,1111.0
DJI_0026.jpg,1920,1440,car,1769.0,1041.0,1801.0,1082.0
DJI_0026.jpg,1920,1440,car,1789.0,1038.0,1818.0,1077.0
DJI_0026.jpg,1920,1440,car,1803.0,1026.0,1832.0,1069.0
DJI_0026.jpg,1920,1440,car,1740.0,1154.0,1769.0,1175.0
DJI_0026.jpg,1920,1440,car,1746.0,1173.0,1783.0,1196.0
DJI_0026.jpg,1920,1440,car,1758.0,1192.0,1794.0,1219.0
DJI_0026.jpg,1920,1440,car,1832.0,1165.0,1869.0,1188.0
DJI_0026.jpg,1920,1440,car,1846.0,1109.0,1881.0,1136.0
DJI_0026.jpg,1920,1440,car,1855.0,1010.0,1881.0,1048.0
DJI_0026.jpg,1920,1440,car,1869.0,1003.0,1901.0,1044.0
DJI_0026.jpg,1920,1440,car,1764.0,1290.0,1800.0,1315.0
DJI_0026.jpg,1920,1440,car,1777.0,1235.0,1813.0,1259.0
DJI_0026.jpg,1920,1440,car,1732.0,1229.0,1768.0,1255.0
DJI_0026.jpg,1920,1440,car,1836.0,1339.0,1873.0,1364.0
DJI_0026.jpg,1920,1440,car,1722.0,1385.0,1757.0,1412.0
DJI_0026.jpg,1920,1440,car,1864.0,1390.0,1891.0,1433.0
DJI_0026.jpg,1920,1440,car,1838.0,1399.0,1862.0,1437.0
DJI_0026.jpg,1920,1440,car,1865.0,1223.0,1903.0,1249.0
DJI_0026.jpg,1920,1440,car,1883.0,1169.0,1914.0,1195.0
DJI_0030.jpg,1920,1080,car,1303.0,820.0,1317.0,839.0
DJI_0030.jpg,1920,1080,car,1323.0,817.0,1338.0,837.0
DJI_0030.jpg,1920,1080,car,1308.0,767.0,1320.0,784.0
DJI_0031.jpg,1920,1080,car,1257.0,953.0,1284.0,989.0
DJI_0031.jpg,1920,1080,car,1261.0,865.0,1283.0,905.0
DJI_0031.jpg,1920,1080,car,1228.0,827.0,1251.0,862.0
DJI_0031.jpg,1920,1080,car,1232.0,745.0,1251.0,771.0
DJI_0031.jpg,1920,1080,car,1256.0,726.0,1272.0,751.0
DJI_0031.jpg,1920,1080,car,1258.0,768.0,1276.0,795.0
DJI_0031.jpg,1920,1080,car,1186.0,603.0,1201.0,625.0
DJI_0031.jpg,1920,1080,car,1210.0,626.0,1226.0,649.0
DJI_0031.jpg,1920,1080,car,1182.0,627.0,1200.0,651.0
DJI_0031.jpg,1920,1080,car,1220.0,307.0,1230.0,319.0
DJI_0031.jpg,1920,1080,car,1236.0,268.0,1246.0,278.0
DJI_0031.jpg,1920,1080,car,1210.0,243.0,1218.0,253.0
DJI_0265.jpg,1920,1440,car,1114.0,71.0,1150.0,90.0
DJI_0265.jpg,1920,1440,car,1156.0,69.0,1193.0,88.0
DJI_0265.jpg,1920,1440,car,1200.0,65.0,1236.0,83.0
DJI_0265.jpg,1920,1440,car,1235.0,62.0,1274.0,84.0
DJI_0265.jpg,1920,1440,car,1293.0,63.0,1342.0,84.0
DJI_0265.jpg,1920,1440,car,1179.0,173.0,1215.0,191.0
DJI_0265.jpg,1920,1440,car,1759.0,38.0,1793.0,54.0
DJI_0265.jpg,1920,1440,car,1816.0,66.0,1856.0,83.0
DJI_0265.jpg,1920,1440,car,1771.0,68.0,1806.0,84.0
DJI_0265.jpg,1920,1440,car,1845.0,90.0,1877.0,107.0
DJI_0265.jpg,1920,1440,car,1759.0,196.0,1800.0,214.0
DJI_0265.jpg,1920,1440,car,776.0,324.0,793.0,358.0
DJI_0265.jpg,1920,1440,car,876.0,440.0,893.0,476.0
DJI_0265.jpg,1920,1440,car,914.0,524.0,930.0,558.0
DJI_0265.jpg,1920,1440,car,920.0,631.0,938.0,669.0
DJI_0265.jpg,1920,1440,car,925.0,681.0,940.0,717.0
DJI_0265.jpg,1920,1440,car,926.0,736.0,943.0,775.0
DJI_0265.jpg,1920,1440,car,705.0,645.0,740.0,661.0
DJI_0265.jpg,1920,1440,car,706.0,660.0,742.0,679.0
DJI_0265.jpg,1920,1440,car,709.0,683.0,740.0,698.0
DJI_0265.jpg,1920,1440,car,708.0,701.0,743.0,717.0
DJI_0265.jpg,1920,1440,car,708.0,721.0,744.0,739.0
DJI_0265.jpg,1920,1440,car,710.0,742.0,745.0,756.0
DJI_0265.jpg,1920,1440,car,711.0,761.0,746.0,776.0
DJI_0265.jpg,1920,1440,car,720.0,780.0,756.0,800.0
DJI_0265.jpg,1920,1440,car,932.0,883.0,952.0,920.0
DJI_0265.jpg,1920,1440,car,944.0,1112.0,962.0,1153.0
DJI_0265.jpg,1920,1440,car,949.0,1166.0,968.0,1207.0
DJI_0265.jpg,1920,1440,car,942.0,1371.0,962.0,1415.0
DJI_0265.jpg,1920,1440,car,841.0,1357.0,860.0,1396.0
DJI_0265.jpg,1920,1440,car,1264.0,1392.0,1297.0,1428.0
DJI_0265.jpg,1920,1440,car,1292.0,1353.0,1322.0,1391.0
DJI_0265.jpg,1920,1440,car,1351.0,1372.0,1387.0,1395.0
DJI_0265.jpg,1920,1440,car,1392.0,1370.0,1428.0,1391.0
DJI_0265.jpg,1920,1440,car,1322.0,1403.0,1340.0,1438.0
DJI_0265.jpg,1920,1440,car,4.0,129.0,31.0,148.0
DJI_0265.jpg,1920,1440,car,166.0,193.0,204.0,212.0
DJI_0265.jpg,1920,1440,car,315.0,181.0,360.0,205.0
DJI_0267.jpg,1920,1440,car,819.0,1014.0,851.0,1043.0
DJI_0267.jpg,1920,1440,car,832.0,1028.0,864.0,1058.0
DJI_0267.jpg,1920,1440,car,844.0,1046.0,874.0,1074.0
DJI_0267.jpg,1920,1440,car,853.0,1062.0,886.0,1092.0
DJI_0267.jpg,1920,1440,car,864.0,1080.0,899.0,1109.0
DJI_0267.jpg,1920,1440,car,876.0,1096.0,910.0,1126.0
DJI_0267.jpg,1920,1440,car,890.0,1113.0,921.0,1143.0
DJI_0267.jpg,1920,1440,car,910.0,1123.0,939.0,1155.0
DJI_0267.jpg,1920,1440,car,1145.0,1110.0,1175.0,1144.0
DJI_0267.jpg,1920,1440,car,1316.0,1340.0,1348.0,1377.0
DJI_0267.jpg,1920,1440,car,1278.0,1296.0,1311.0,1333.0
DJI_0267.jpg,1920,1440,car,718.0,709.0,746.0,742.0
DJI_0267.jpg,1920,1440,car,922.0,438.0,955.0,468.0
DJI_0267.jpg,1920,1440,car,891.0,302.0,927.0,334.0
DJI_0267.jpg,1920,1440,car,928.0,279.0,964.0,309.0
DJI_0267.jpg,1920,1440,car,968.0,258.0,999.0,284.0
DJI_0267.jpg,1920,1440,car,998.0,239.0,1033.0,268.0
DJI_0267.jpg,1920,1440,car,1055.0,206.0,1095.0,236.0
DJI_0267.jpg,1920,1440,car,1394.0,126.0,1428.0,150.0
DJI_0267.jpg,1920,1440,car,1527.0,114.0,1562.0,142.0
DJI_0267.jpg,1920,1440,car,1363.0,65.0,1396.0,92.0
DJI_0267.jpg,1920,1440,car,1403.0,16.0,1434.0,42.0
DJI_0267.jpg,1920,1440,car,1452.0,12.0,1489.0,41.0
DJI_0267.jpg,1920,1440,car,503.0,354.0,531.0,386.0
DJI_0267.jpg,1920,1440,car,580.0,247.0,598.0,279.0
DJI_0267.jpg,1920,1440,car,528.0,170.0,552.0,204.0
DJI_0267.jpg,1920,1440,car,515.0,138.0,537.0,178.0
DJI_0267.jpg,1920,1440,car,500.0,114.0,522.0,147.0
DJI_0267.jpg,1920,1440,car,370.0,137.0,399.0,174.0
DJI_0267.jpg,1920,1440,car,457.0,52.0,487.0,83.0
DJI_0267.jpg,1920,1440,car,447.0,32.0,475.0,62.0
DJI_0267.jpg,1920,1440,car,368.0,19.0,397.0,53.0
DJI_0267.jpg,1920,1440,car,292.0,176.0,317.0,213.0
DJI_0267.jpg,1920,1440,car,277.0,157.0,304.0,194.0
DJI_0267.jpg,1920,1440,car,204.0,22.0,230.0,63.0
DJI_0267.jpg,1920,1440,car,215.0,50.0,241.0,85.0
DJI_0267.jpg,1920,1440,car,230.0,65.0,257.0,108.0
DJI_0267.jpg,1920,1440,car,1718.0,1312.0,1739.0,1347.0
DJI_0267.jpg,1920,1440,car,1717.0,1355.0,1738.0,1394.0
DJI_0267.jpg,1920,1440,car,1760.0,1340.0,1788.0,1377.0
DJI_0267.jpg,1920,1440,car,1767.0,1375.0,1805.0,1400.0
DJI_0267.jpg,1920,1440,car,1769.0,1294.0,1803.0,1323.0
DJI_0267.jpg,1920,1440,car,1785.0,1403.0,1819.0,1419.0
DJI_0267.jpg,1920,1440,car,1714.0,1400.0,1746.0,1436.0
DJI_0267.jpg,1920,1440,car,1793.0,1417.0,1832.0,1436.0
DJI_0267.jpg,1920,1440,car,934.0,804.0,965.0,843.0
DJI_0267.jpg,1920,1440,car,996.0,895.0,1032.0,940.0
DJI_0267.jpg,1920,1440,car,1023.0,937.0,1056.0,976.0
DJI_0267.jpg,1920,1440,car,1060.0,986.0,1093.0,1024.0
DJI_0762-00003.jpg,1920,1080,car,45.0,318.0,115.0,347.0
DJI_0762-00003.jpg,1920,1080,car,231.0,496.0,297.0,523.0
DJI_0762-00003.jpg,1920,1080,car,304.0,526.0,370.0,555.0
DJI_0762-00003.jpg,1920,1080,car,499.0,495.0,559.0,522.0
DJI_0762-00003.jpg,1920,1080,car,576.0,526.0,642.0,556.0
DJI_0762-00003.jpg,1920,1080,car,660.0,492.0,721.0,519.0
DJI_0762-00003.jpg,1920,1080,car,726.0,538.0,792.0,575.0
DJI_0762-00003.jpg,1920,1080,car,834.0,625.0,873.0,674.0
DJI_0762-00003.jpg,1920,1080,car,833.0,781.0,862.0,848.0
DJI_0762-00003.jpg,1920,1080,car,925.0,692.0,952.0,747.0
DJI_0762-00003.jpg,1920,1080,car,928.0,790.0,956.0,852.0
DJI_0762-00003.jpg,1920,1080,car,937.0,875.0,964.0,945.0
DJI_0762-00003.jpg,1920,1080,car,939.0,970.0,975.0,1060.0
DJI_0762-00003.jpg,1920,1080,car,1024.0,526.0,1077.0,577.0
DJI_0762-00003.jpg,1920,1080,car,981.0,460.0,1041.0,489.0
DJI_0762-00003.jpg,1920,1080,car,920.0,339.0,971.0,381.0
DJI_0762-00003.jpg,1920,1080,car,1640.0,438.0,1693.0,468.0
DJI_0762-00003.jpg,1920,1080,car,1555.0,440.0,1615.0,464.0
DJI_0762-00003.jpg,1920,1080,car,1529.0,478.0,1589.0,504.0
DJI_0762-00003.jpg,1920,1080,car,1306.0,482.0,1374.0,509.0
DJI_0762-00003.jpg,1920,1080,car,1360.0,451.0,1411.0,475.0
DJI_0762-00003.jpg,1920,1080,car,1533.0,319.0,1590.0,342.0
DJI_0762-00013.jpg,1920,1080,car,1.0,532.0,70.0,558.0
DJI_0762-00013.jpg,1920,1080,car,228.0,520.0,297.0,549.0
DJI_0762-00013.jpg,1920,1080,car,618.0,549.0,681.0,577.0
DJI_0762-00013.jpg,1920,1080,car,645.0,511.0,705.0,539.0
DJI_0762-00013.jpg,1920,1080,car,809.0,506.0,869.0,533.0
DJI_0762-00013.jpg,1920,1080,car,1038.0,499.0,1098.0,528.0
DJI_0762-00013.jpg,1920,1080,car,988.0,557.0,1034.0,605.0
DJI_0762-00013.jpg,1920,1080,car,795.0,613.0,840.0,667.0
DJI_0762-00013.jpg,1920,1080,car,856.0,759.0,888.0,828.0
DJI_0762-00013.jpg,1920,1080,car,911.0,755.0,943.0,820.0
DJI_0762-00013.jpg,1920,1080,car,919.0,853.0,949.0,917.0
DJI_0762-00013.jpg,1920,1080,car,930.0,1000.0,960.0,1068.0
DJI_0762-00013.jpg,1920,1080,car,1706.0,439.0,1762.0,467.0
DJI_0762-00013.jpg,1920,1080,car,1590.0,449.0,1648.0,473.0
DJI_0762-00013.jpg,1920,1080,car,1405.0,453.0,1466.0,477.0
DJI_0762-00013.jpg,1920,1080,car,1276.0,454.0,1345.0,486.0
DJI_0762-00023.jpg,1920,1080,car,804.0,582.0,855.0,634.0
DJI_0762-00023.jpg,1920,1080,car,841.0,733.0,868.0,796.0
DJI_0762-00023.jpg,1920,1080,car,934.0,720.0,963.0,778.0
DJI_0762-00023.jpg,1920,1080,car,929.0,799.0,962.0,867.0
DJI_0762-00023.jpg,1920,1080,car,942.0,930.0,969.0,999.0
DJI_0762-00023.jpg,1920,1080,car,389.0,538.0,455.0,562.0
DJI_0762-00023.jpg,1920,1080,car,279.0,538.0,339.0,566.0
DJI_0762-00023.jpg,1920,1080,car,80.0,545.0,152.0,579.0
DJI_0762-00023.jpg,1920,1080,car,1452.0,473.0,1509.0,503.0
DJI_0762-00023.jpg,1920,1080,car,1709.0,443.0,1774.0,472.0
DJI_0762-00024.jpg,1920,1080,car,42.0,510.0,115.0,538.0
DJI_0762-00024.jpg,1920,1080,car,213.0,513.0,283.0,542.0
DJI_0762-00024.jpg,1920,1080,car,498.0,543.0,564.0,576.0
DJI_0762-00024.jpg,1920,1080,car,646.0,543.0,707.0,571.0
DJI_0762-00024.jpg,1920,1080,car,769.0,563.0,828.0,610.0
DJI_0762-00024.jpg,1920,1080,car,853.0,677.0,892.0,738.0
DJI_0762-00024.jpg,1920,1080,car,934.0,729.0,964.0,788.0
DJI_0762-00024.jpg,1920,1080,car,944.0,940.0,970.0,1008.0
DJI_0762-00024.jpg,1920,1080,car,934.0,811.0,960.0,876.0
DJI_0762-00024.jpg,1920,1080,car,892.0,895.0,920.0,961.0
DJI_0762-00024.jpg,1920,1080,car,1172.0,469.0,1232.0,499.0
DJI_0762-00024.jpg,1920,1080,car,1711.0,451.0,1774.0,480.0
DJI_0762-00024.jpg,1920,1080,car,1636.0,461.0,1691.0,485.0
DJI_0762-00031.jpg,1920,1080,car,98.0,508.0,166.0,534.0
DJI_0762-00031.jpg,1920,1080,car,299.0,506.0,356.0,532.0
DJI_0762-00031.jpg,1920,1080,car,383.0,513.0,446.0,542.0
DJI_0762-00031.jpg,1920,1080,car,229.0,368.0,286.0,392.0
DJI_0762-00031.jpg,1920,1080,car,565.0,344.0,622.0,370.0
DJI_0762-00031.jpg,1920,1080,car,914.0,290.0,964.0,316.0
DJI_0762-00031.jpg,1920,1080,car,1413.0,273.0,1467.0,297.0
DJI_0762-00031.jpg,1920,1080,car,1320.0,301.0,1380.0,329.0
DJI_0762-00031.jpg,1920,1080,car,1245.0,302.0,1299.0,328.0
DJI_0762-00031.jpg,1920,1080,car,1144.0,303.0,1195.0,329.0
DJI_0762-00031.jpg,1920,1080,car,1064.0,305.0,1120.0,327.0
DJI_0762-00031.jpg,1920,1080,car,1061.0,330.0,1121.0,355.0
DJI_0762-00031.jpg,1920,1080,car,1231.0,498.0,1291.0,524.0
DJI_0762-00031.jpg,1920,1080,car,1399.0,452.0,1456.0,477.0
DJI_0762-00031.jpg,1920,1080,car,1699.0,438.0,1759.0,465.0
DJI_0762-00031.jpg,1920,1080,car,1609.0,448.0,1664.0,473.0
DJI_0762-00031.jpg,1920,1080,car,576.0,502.0,630.0,527.0
DJI_0762-00031.jpg,1920,1080,car,673.0,502.0,736.0,526.0
DJI_0762-00031.jpg,1920,1080,car,739.0,547.0,799.0,584.0
DJI_0762-00031.jpg,1920,1080,car,841.0,645.0,880.0,702.0
DJI_0762-00031.jpg,1920,1080,car,956.0,573.0,985.0,627.0
DJI_0762-00031.jpg,1920,1080,car,865.0,822.0,896.0,889.0
DJI_0762-00032.jpg,1920,1080,car,183.0,369.0,241.0,394.0
DJI_0762-00032.jpg,1920,1080,car,333.0,369.0,393.0,394.0
DJI_0762-00032.jpg,1920,1080,car,610.0,339.0,667.0,366.0
DJI_0762-00032.jpg,1920,1080,car,151.0,519.0,220.0,543.0
